,CS,ECS,FS,LS,MS
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3249.jpg,0.7890616,0.00074721273,0.0002722888,6.750218e-05,0.20985135
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3250.jpg,0.7890616,0.00074721273,0.0002722888,6.750218e-05,0.20985135
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3253.jpg,0.24456942,0.009724231,0.001209573,0.00062291935,0.7438739
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3255.jpg,5.884202e-05,7.3648196e-05,0.0006862368,1.5282922e-06,0.9991798
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3252.jpg,0.031170644,0.06923643,0.07096301,0.80231225,0.026317695
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3251.jpg,0.3380641,0.3868014,0.12712163,0.066638224,0.08137464
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3261.jpg,0.88353646,0.0007966318,0.0011682267,0.0003645858,0.11413403
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3256.jpg,0.88353646,0.0007966318,0.0011682267,0.0003645858,0.11413403
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3260.jpg,0.0011553519,0.0040334184,0.32094786,0.0004709951,0.6733924
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3257.jpg,9.975326e-06,5.7524626e-06,0.03609117,1.3890221e-06,0.96389174
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3258.jpg,0.012683885,0.013782508,0.02851331,0.9271971,0.017823182
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3262.jpg,0.008840939,0.00031835653,4.239777e-05,1.1071506e-05,0.9907872
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3266.jpg,0.016299251,0.97671175,0.004446647,0.0016793101,0.0008630847
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3265.jpg,5.704657e-05,1.6489703e-05,0.97667205,0.00025639575,0.02299802
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3264.jpg,0.4149459,0.18151693,0.016131824,0.0016140351,0.38579127
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3270.jpg,0.06311322,0.9234113,0.0011848871,0.010746588,0.0015440568
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3267.jpg,0.0026630932,0.017337449,0.105453484,0.011521069,0.8630249
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3271.jpg,0.09981649,0.806356,0.02910019,0.04575815,0.01896914
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3272.jpg,0.009231774,0.0014527345,0.4619755,0.47876713,0.048572883
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3273.jpg,0.0012092105,0.0007097307,0.402497,0.019689118,0.5758949
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3275.jpg,0.00047130475,9.193472e-05,0.0040662484,9.353115e-05,0.99527705
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3277.jpg,0.0002507877,6.0952167e-05,0.0015196617,4.3675627e-06,0.99816424
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3278.jpg,0.00022742152,0.0003371943,0.97220945,0.014149597,0.013076332
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3280.jpg,0.97299284,0.01947279,0.0013125761,0.0015148775,0.0047069956
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3274.jpg,0.028898591,0.00089776795,0.00032926037,1.3562375e-05,0.96986085
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3283.jpg,0.045616858,0.64927506,0.25534958,0.034675837,0.015082656
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3276.jpg,0.00651516,0.006727611,0.21638396,0.01827345,0.75209993
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3281.jpg,0.00077161274,0.00034122218,0.6978081,0.0047783423,0.29630077
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3282.jpg,0.0012822709,0.004902427,0.60887015,0.0021228422,0.38282233
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3284.jpg,0.21538317,0.6595804,0.014890935,0.064803034,0.045342475
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3287.jpg,0.00092732545,0.0003174087,0.52720296,0.0002196884,0.47133264
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3285.jpg,0.00044642066,0.0003820285,0.44272172,0.5556471,0.0008027636
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3289.jpg,0.0013070111,0.0013319579,0.0038567823,5.8996244e-05,0.9934454
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3290.jpg,0.017782833,0.00077651266,0.0028917068,0.000325558,0.9782234
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3288.jpg,0.009986673,0.88471913,0.09299969,0.011256709,0.0010377506
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3291.jpg,0.00935234,0.00524943,0.28179345,0.016644614,0.6869603
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3292.jpg,0.0848488,0.8600703,0.016239868,0.0041360906,0.034704898
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3293.jpg,0.28115955,0.6141209,0.003544351,0.001122198,0.10005305
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3294.jpg,0.006257469,0.0011744447,0.5805369,0.40962225,0.0024089187
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3295.jpg,0.8892596,0.0007126853,9.531049e-05,6.769614e-05,0.10986473
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3296.jpg,0.0016435415,0.009671106,0.9489225,0.005716069,0.034046724
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3297.jpg,0.21710333,0.53397435,0.084490985,0.029219247,0.1352121
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3301.jpg,0.11190437,0.8870892,0.0002381361,0.00020812893,0.000560152
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3299.jpg,0.00028867263,0.00093735306,0.14331132,3.1089527e-05,0.85543156
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3298.jpg,3.8865863e-05,9.08808e-06,0.9764441,0.00019081307,0.023317108
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3302.jpg,0.0010478044,0.0005054315,0.5697398,0.009720296,0.4189867
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3306.jpg,0.00038804364,0.00040225458,0.9860109,0.008951711,0.0042471117
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3303.jpg,0.50914586,0.45932674,0.0058304872,0.004774144,0.020922747
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3305.jpg,0.64619356,0.0682009,0.014563195,0.008274346,0.26276806
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3304.jpg,0.00053113425,0.00020998903,0.96414256,0.02086091,0.014255416
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3300.jpg,0.05889928,0.0286269,0.0021928293,0.00014862498,0.91013247
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3308.jpg,0.021236595,0.0052734106,0.005827208,0.00013021709,0.9675327
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3310.jpg,0.9976199,0.0013698227,9.941115e-05,9.3737726e-05,0.00081705063
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3309.jpg,0.044828407,0.009942894,0.8959748,0.02341468,0.0258392
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3315.jpg,0.7480884,0.014967473,0.05854001,0.0018663217,0.17653778
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3313.jpg,0.00010453012,9.656611e-05,0.12017421,0.8793057,0.00031898072
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3311.jpg,0.9630837,0.0018230168,0.00015880486,8.9793495e-05,0.034844723
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3314.jpg,0.9855489,0.00016312362,0.0037484884,0.00013380985,0.010405709
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3319.jpg,0.0032772734,0.0004589722,0.027644388,0.00012933576,0.96849
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3321.jpg,0.8359995,0.08362732,0.0018945877,0.0005415463,0.0779371
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3325.jpg,0.9801523,0.01019653,0.00044460627,0.00011371753,0.009092889
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3326.jpg,0.012143163,0.0006638204,0.0016526035,0.0001274892,0.985413
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3323.jpg,0.97722214,0.016431464,0.00041526335,0.00039873872,0.005532252
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3328.jpg,0.013132766,0.009202009,0.7567738,0.12323958,0.09765179
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3324.jpg,0.2967808,0.006175244,0.0009783085,0.0001991987,0.6958665
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3322.jpg,0.028112842,0.036993366,0.5445549,0.03728415,0.35305476
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3331.jpg,0.00023681691,5.3653934e-05,0.9296067,0.0014686501,0.06863417
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3334.jpg,6.946428e-05,0.0004234446,0.97253746,0.0011640541,0.02580565
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3333.jpg,0.1344711,0.007768398,0.020778567,0.0040899157,0.83289194
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3337.jpg,0.43827796,0.15173417,0.00046761014,0.0001599353,0.40936032
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3336.jpg,0.013747239,0.92343336,0.019227095,0.0066350345,0.036957275
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3338.jpg,0.0009625536,0.00028558524,0.046217583,3.983786e-05,0.95249444
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3339.jpg,0.99932873,0.0002720322,4.5050743e-05,2.3325792e-05,0.00033099734
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3340.jpg,0.54389685,0.027729623,0.0019126533,0.00080752117,0.42565334
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3341.jpg,0.41402608,0.0012562771,0.00417359,0.00044672997,0.58009726
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3343.jpg,0.018935079,0.0011854862,0.0017138206,0.00033354643,0.97783214
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3344.jpg,0.0018882401,0.010833332,0.91411394,0.04696324,0.0262013
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3345.jpg,0.0007527603,0.0001377656,0.9273683,0.0021444666,0.06959671
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3348.jpg,0.98398226,0.01542954,0.00021939127,0.00032653994,4.2351145e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3349.jpg,0.9837982,0.0005077576,0.00020760018,3.235527e-05,0.015454168
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3346.jpg,0.77677006,0.2197504,0.0019081798,0.0007211086,0.0008502405
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3355.jpg,0.04043834,0.048042238,0.404183,0.009467021,0.49786943
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3350.jpg,0.5871812,0.0011411613,0.008468531,9.9217934e-05,0.40310988
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3354.jpg,0.9994855,2.5573981e-05,8.2572915e-06,7.532013e-06,0.0004731706
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3356.jpg,0.0029347648,0.000583219,0.05396925,0.00018690339,0.94232583
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3351.jpg,0.0124931,0.0014033242,0.36872336,0.06401003,0.5533702
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3352.jpg,4.05402e-05,9.625973e-06,0.9902638,0.0007678303,0.008918229
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3358.jpg,0.9995809,0.00017920001,1.1026213e-05,6.887754e-06,0.00022187161
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3362.jpg,0.01334242,0.010208056,0.62901765,0.022173593,0.32525828
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3357.jpg,0.036359593,0.006618987,0.15810448,0.009594331,0.7893226
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3361.jpg,0.009382907,0.0018662497,0.0021848069,0.00015271164,0.98641324
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3365.jpg,0.987334,2.5294496e-05,2.3545772e-06,7.9666205e-07,0.012637554
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3368.jpg,0.23979327,0.0008408876,0.0007020497,0.00019910671,0.7584647
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3366.jpg,0.011811283,0.007071202,0.71319693,0.067075364,0.20084524
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3364.jpg,0.5595377,0.00967566,0.0009998853,0.0007106322,0.4290761
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3370.jpg,0.016643146,0.022097245,0.7213896,0.18462943,0.055240586
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3360.jpg,0.16958584,0.0030240326,0.009685118,0.010633049,0.8070719
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3359.jpg,0.06517214,0.03250139,0.39290583,0.43053547,0.078885265
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3374.jpg,8.181372e-05,0.000103880004,0.495829,4.456113e-05,0.50394076
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3372.jpg,0.99178183,0.004379522,0.00016677708,0.000101640755,0.0035702286
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3376.jpg,0.4294474,0.0010896913,0.0008802984,0.00016422026,0.5684184
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3375.jpg,0.004123614,0.001080305,0.7185541,0.21629654,0.059945438
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3371.jpg,0.9956228,0.00041822167,0.0002691665,0.00020207722,0.0034878072
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3378.jpg,0.00059878576,0.0002826797,0.20422874,0.79376143,0.0011284152
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3382.jpg,0.9976972,0.0014017024,3.7159036e-05,6.2201376e-05,0.0008018809
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3381.jpg,3.6675232e-05,3.2040247e-05,0.9879374,0.0020976416,0.009896252
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3386.jpg,0.0002901936,0.00014729555,0.78649163,0.0006406506,0.21243027
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3395.jpg,0.024808224,0.0012586418,9.441663e-05,9.140376e-05,0.97374743
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3388.jpg,0.0007007802,0.016732294,0.8090638,0.020211052,0.15329212
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3389.jpg,0.0007007802,0.016732294,0.8090638,0.020211052,0.15329212
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3387.jpg,0.0044812043,0.0049798996,0.88540244,0.032633033,0.072503455
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3385.jpg,0.8164932,0.01043994,0.0029864754,0.001392608,0.16868773
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3396.jpg,0.00028291717,0.00010448438,0.9377987,0.060327396,0.001486565
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3397.jpg,0.9984067,0.00018450223,7.2904227e-06,4.816038e-06,0.0013966843
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3401.jpg,0.0009228472,0.0004225493,0.9549046,0.041908894,0.0018410718
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3399.jpg,0.0046783388,0.00090949895,0.5354629,0.003015425,0.4559338
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3398.jpg,0.8541747,0.00031245302,0.0041675065,0.00011364262,0.14123169
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3403.jpg,0.0011745214,0.001215421,0.4776891,0.0029283979,0.51699257
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3402.jpg,0.7457663,0.009521567,0.060362678,0.0022985174,0.18205099
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3406.jpg,0.0011680162,0.03275217,0.00065995683,8.5496475e-05,0.96533436
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3409.jpg,0.0016934609,0.0059230034,0.13101462,0.0015697901,0.8597992
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3405.jpg,0.0072391713,0.00043145474,0.6078624,0.011276486,0.3731905
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3413.jpg,0.027858477,0.011881944,0.5647233,0.33212006,0.06341617
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3404.jpg,0.021597488,0.6549376,0.012771845,0.2966174,0.014075697
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3412.jpg,0.0021623964,0.0010478168,0.9032983,0.012881075,0.08061034
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3416.jpg,0.00035853128,3.6911675e-05,0.3310299,0.6680171,0.00055750465
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3414.jpg,0.0036200932,0.0177184,0.8603959,0.00821887,0.11004668
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3417.jpg,0.91537267,0.081308864,0.00047733457,0.00064618577,0.0021949748
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3420.jpg,0.9984168,0.0008174756,9.963355e-05,0.0002263424,0.00043978562
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/3418.jpg,0.9858714,0.00045983147,0.00014315383,4.258777e-05,0.013483105
